CategoryD,currencyD,sellerRating,DurationD,endDayD,ClosePrice,OpenPrice,Competitive
9,0,814,3,0,9.99,9.99,0
6,0,985,3,6,9.99,9.99,0
6,0,1256,3,6,9.99,9.99,0
2,0,1256,3,6,9.99,9.99,0
17,0,1375,3,5,9.99,9.99,0
17,0,1375,3,5,9.99,9.99,0
17,0,1375,3,5,9.99,9.99,1
13,0,2993,3,1,9.99,9.99,0
5,1,3380,3,3,17.83,17.83,0
6,0,3385,3,5,9.99,9.99,0
6,0,3385,3,5,9.99,9.99,0
17,0,3385,3,5,9.99,9.99,1
6,0,3613,3,6,9.99,9.99,0
0,0,4390,3,4,9.99,9.99,0
6,2,4680,3,1,12.29,12.29,0
4,0,5450,3,4,9.99,9.99,0
4,0,5450,3,5,9.99,9.99,0
4,0,5450,3,5,9.99,9.99,0
12,0,9003,3,0,9.99,9.99,0
1,0,9003,3,0,9.99,9.99,0
7,0,9003,3,4,9.99,9.99,0
13,0,37727,3,6,9.99,9.99,0
10,2,83,4,6,12.29,12.29,0
10,2,83,4,6,12.29,12.29,0
9,0,1124,4,0,9.99,9.99,0
1,2,163,4,6,122.95,1.229745949,1
13,2,1853,3,4,12.3,12.3,0
4,2,3375,4,3,12.3,12.3,0
1,2,163,3,3,124.2,1.22970297,1
6,2,19,4,5,124.2,1.22970297,1
6,0,20,2,0,103.55,0.99,1
8,2,27,4,6,126.66,1.229708738,1
0,0,2349,3,5,28.87,3.6,1
12,2,1139,1,4,12.85,12.23516747,1
13,0,1647,2,0,10.45,9.95,1
16,0,27132,2,0,105.5,0.99,1
13,0,5017,1,5,10.49,9.99,1
16,0,5450,3,5,10.49,9.99,1
16,0,5450,3,6,10.49,9.99,1
3,0,8101,1,6,10.5,9.99,1
6,0,985,3,6,10.5,9.99,1
6,2,533,3,4,25.82000001,6.14761905,1
6,0,541,3,6,10.75,9.99,1
6,1,18,3,3,31.97999999,10.70758928,1
16,0,27132,2,0,109,0.99,1
4,2,1365,4,3,27.47999999,6.086174495,1
16,0,27132,2,0,111.95,0.99,1
10,0,1155,3,6,12.37,8.99,1
14,2,182,4,6,13.71,12.28366817,1
17,0,3385,3,5,12.5,8.99,1
16,0,27132,2,0,113.86,0.99,1
6,0,2220,1,5,115.27,0.99,1
0,0,2349,3,0,31.76,3.6,1
0,0,4390,3,0,11.5,9.99,1
12,0,9003,3,4,11.51,9.99,1
4,2,595,2,0,141.54,1.229713293,1
4,2,595,2,0,142.65,1.229741379,1
16,0,27132,2,0,117.5,0.99,1
17,0,3385,3,5,13,8.99,1
1,0,18,1,5,29.5,4,1
16,0,27132,2,0,121,0.99,1
12,2,2168,3,6,13.47,13.47,0
6,0,5257,1,4,10.99,10.99,0
6,0,5257,1,4,10.99,10.99,0
6,0,5257,1,5,10.99,10.99,0
2,0,2191,2,6,10.99,10.99,0
9,0,4397,3,4,10.99,10.99,0
17,0,22501,2,0,11,11,0
16,0,27132,2,0,122.51,0.99,1
16,0,27132,2,0,122.85,0.99,1
0,0,2349,4,0,33.89,3.6,1
4,2,164,3,1,30.62000001,6.025622492,0
11,2,1329,4,2,30.62000001,6.025622492,0
16,0,27132,2,0,123.5,0.99,1
13,0,3227,3,0,12.26,9.99,1
12,2,2168,3,5,21.52000001,8.608000002,1
11,2,157,3,4,16.81,11.06730066,1
10,0,1155,3,0,15.5,7.99,1
8,0,405,2,6,12.5,9.99,1
17,0,1375,3,5,12.52,9.99,1
3,1,404,2,3,22.49,17.83135714,1
16,0,27132,2,0,127.5,0.99,1
16,0,27132,2,0,128.86,0.99,1
6,0,166,2,6,21.33,6,1
17,0,1375,3,5,12.84,9.99,1
1,0,18,1,5,13,9.99,1
1,0,584,2,5,26,5,1
12,0,4556,2,5,26,5,1
1,2,305,4,6,161.08,1.229712192,1
17,0,22501,2,0,13.18,10,1
6,0,25433,3,5,11.5,11.5,0
16,0,27132,2,0,136.49,0.99,1
16,0,27132,2,0,137.5,0.99,1
17,0,22501,2,0,14.38,9.5,1
13,0,1647,2,0,13.95,9.95,1
6,0,541,3,6,15.5,8.99,1
16,0,27132,2,0,142.53,0.99,1
16,0,27132,2,0,142.75,0.99,1
1,0,352,1,5,11.95,11.95,0
6,0,3385,3,5,11.95,11.95,0
16,2,5701,4,0,19.64,11.06825297,1
9,0,814,1,4,11.99,11.99,0
11,0,2168,1,5,11.99,11.99,0
6,0,3385,3,5,11.99,11.99,0
6,0,3385,3,5,11.99,11.99,0
6,0,3385,3,5,11.99,11.99,0
6,0,3385,3,5,11.99,11.99,0
6,0,3385,3,5,11.99,11.99,0
1,0,10067,1,4,12,12,0
1,0,10067,1,4,12,12,0
17,2,392,3,6,22.14,9.84,0
12,1,593,3,3,21.42,21.42,0
17,2,3375,3,6,22.14,9.84,0
4,2,846,4,2,22.14,9.84,0
16,0,27132,2,0,147.5,0.99,1
13,0,686,3,5,22.67,6.5,1
0,0,2349,3,4,41.51,3.6,1
6,2,2168,3,1,20.44,11.06859206,1
8,0,841,2,0,30,4.99,1
16,0,27132,2,0,151.5,0.99,1
5,0,5564,3,4,12.25,12.25,0
16,0,27132,2,0,152.5,0.99,1
8,2,844,4,4,185.6899999,1.229735099,1
8,2,50,2,4,186.38,1.229743996,1
4,2,846,4,2,23.44000001,9.83840504,1
16,0,27132,2,0,155.99,0.99,1
1,0,523,3,4,15.5,9.99,1
17,0,1375,3,5,15.5,9.99,1
17,0,1375,3,5,15.5,9.99,1
6,0,3385,3,5,15.55,9.99,1
6,0,3385,3,5,13,11.99,1
1,2,479,3,0,191.84,1.22974359,1
1,0,10067,1,5,12.5,12.5,0
6,0,3385,3,5,13.05,11.99,1
6,2,709,4,4,38.75999999,6.136180201,1
8,2,10,4,5,197.99,1.229751553,1
17,0,22501,2,0,13,12.5,1
11,2,100,4,4,25.21000001,9.838048784,1
11,2,100,4,4,25.21000001,9.838048784,1
6,0,541,3,6,16.5,9.99,1
0,0,131,4,4,16.5,9.99,1
13,0,5812,2,1,12.92,12.92,0
14,2,6,1,3,205.37,1.229760479,1
8,2,825,2,0,205.37,1.229760479,1
4,2,370,3,3,41.21000001,6.136612953,1
6,0,2220,1,5,169.87,0.99,1
6,0,5257,1,5,12.99,12.99,0
1,0,10067,1,5,12.99,12.99,0
12,0,983,2,0,12.99,12.99,0
17,2,3090,4,1,23.34999999,11.05405476,0
11,2,730,2,1,23.37,11.07,0
4,2,1166,3,2,23.37,11.07,0
16,2,5701,4,6,23.37,11.07,0
16,2,5701,4,0,23.37,11.07,0
16,2,5701,4,0,23.37,11.07,0
9,0,56,3,0,175,0.99,1
12,2,2168,3,6,23.91999999,11.00688946,1
1,0,206,2,6,17.55,9.95,1
6,0,576,3,6,17.5,9.99,1
10,0,1155,3,4,13.5,12.99,1
16,2,5701,4,3,23.98000001,11.06769231,1
13,0,686,3,5,27.17,6.5,1
6,0,387,3,5,36,5,1
13,0,1647,2,0,18.25,9.95,1
17,0,3277,1,6,26.01,7,1
17,0,22501,2,0,14.11,13,1
13,0,123,3,1,37,5,1
6,0,988,3,0,27.78,6.75,1
13,0,1647,2,0,18.86,9.95,1
15,1,36,3,3,339.0900001,1.766837369,1
9,0,59,1,5,19,9.99,1
2,2,1719,0,5,24.23000001,11.93050762,0
16,0,5271,2,4,13.95,13.95,0
6,0,3613,3,6,19.49,9.99,1
13,0,9003,3,0,26,7.49,1
13,0,1647,2,0,19.59,9.95,1
16,0,1265,2,5,13.99,13.99,0
12,2,2168,3,0,27.05000001,11.00443182,1
10,2,678,3,2,54.65000001,5.460081009,0
12,2,2168,1,3,24.53,12.23426065,0
12,2,2168,2,0,24.53,12.23426065,0
4,2,1122,4,5,24.53,12.23426065,0
6,0,3385,3,5,16.56,11.99,1
1,0,362,2,0,199,1,1
4,2,1661,3,2,24.57999999,12.28385192,0
8,2,69,3,0,245.95,1.22975,1
16,0,27132,2,0,202.36,0.99,1
0,0,2349,3,0,56.03,3.6,1
4,2,2016,2,5,49.80000002,6.14814815,1
2,0,1192,3,0,203.5,1,1
6,0,359,3,1,20.39,9.99,1
13,0,1647,2,0,20.5,9.95,1
13,0,133,2,0,22.76,8.99,1
15,0,1602,3,0,20.5,9.99,1
16,2,5701,4,1,25.22,12.28414432,1
16,0,27132,2,0,207.86,0.99,1
13,0,1215,2,0,26,7.99,1
11,0,3613,3,6,16.01,12.99,1
16,0,27132,2,0,215.5,0.99,1
16,0,27132,2,0,216,0.99,1
6,0,985,3,6,21.61,9.99,1
11,2,5701,2,4,44.26999999,7.378333332,0
11,2,5701,4,6,44.26999999,7.378333332,0
17,0,60,2,5,21.65,9.99,1
8,2,30,1,6,270.5499999,1.229772727,1
16,0,302,3,6,77.55,2.85,1
13,0,5811,1,5,14.92,14.92,0
17,0,534,3,6,14.95,14.95,0
17,0,534,3,6,14.95,14.95,0
17,0,534,3,6,14.95,14.95,0
17,0,534,3,6,14.95,14.95,0
6,0,25433,3,4,14.95,14.95,0
6,0,25433,3,4,14.95,14.95,0
6,0,25433,3,4,14.95,14.95,0
6,0,25433,3,4,14.95,14.95,0
12,0,25433,3,4,14.95,14.95,0
12,0,25433,3,4,14.95,14.95,0
12,0,25433,3,4,14.95,14.95,0
12,0,25433,3,4,14.95,14.95,0
12,0,25433,3,4,14.95,14.95,0
12,0,25433,3,4,14.95,14.95,0
12,0,25433,3,4,14.95,14.95,0
12,0,25433,3,4,14.95,14.95,0
6,0,5257,1,4,14.99,14.99,0
6,0,5257,1,4,14.99,14.99,0
6,0,5257,1,5,14.99,14.99,0
12,0,790,2,0,14.99,14.99,0
13,0,1215,2,1,14.99,14.99,0
17,0,534,3,6,14.99,14.99,0
13,0,2993,3,4,14.99,14.99,0
13,0,3306,3,6,14.99,14.99,0
11,0,3613,3,6,14.99,14.99,0
1,0,4457,1,4,15,15,0
1,0,10067,1,5,15,15,0
17,0,22501,2,0,15,15,0
16,0,27132,2,0,227.5,0.99,1
13,2,5052,4,2,30.84999999,11.06616182,1
12,2,2168,3,4,31.36000001,11.0067451,1
7,0,3896,0,4,230,1,1
6,0,366,3,5,232.5,0.99,1
17,0,25433,3,4,15.45,14.95,1
12,0,25433,3,4,15.45,14.95,1
3,0,2168,1,5,15.49,14.99,1
6,0,5257,1,5,15.5,14.99,1
17,0,22501,2,0,15.5,15,1
0,0,2349,3,1,66,3.6,1
6,0,336,3,0,122.5,2,1
17,0,22501,2,0,16.5,15,1
17,0,1375,3,5,25,9.99,1
2,1,201,3,3,49.78000001,16.04597347,1
13,0,5812,2,1,15.92,15.92,0
17,0,534,3,6,17,14.95,1
4,2,278,3,5,31.36000001,12.28574118,1
1,0,957,2,1,15.99,15.99,0
17,0,22501,2,0,16,16,0
17,0,22501,2,0,16,16,0
9,0,1574,3,0,26.07,9.95,1
17,0,67,2,6,26,9.99,1
6,0,985,3,6,26,9.99,1
6,0,1540,3,6,26,9.99,1
13,0,2993,3,1,26,9.99,1
13,0,28,3,4,26,10,1
10,0,109,2,0,21.71,11.99,1
16,2,5701,1,3,35.65999999,11.06689655,0
16,2,5701,4,1,35.65999999,11.06689655,0
16,2,5701,4,5,35.65999999,11.06689655,0
17,0,534,3,6,17.5,14.95,1
17,0,534,3,6,17.5,14.95,1
7,0,24,1,5,265,0.99,1
13,0,2993,3,4,17.51,14.99,1
17,0,22501,2,0,16.5,16,1
16,0,27132,2,0,270,0.99,1
16,0,27132,2,0,270.12,0.99,1
1,0,10067,1,4,16.5,16.5,0
4,2,4641,4,3,67.61999998,6.136093834,0
16,0,134,0,4,280,0.99,1
7,0,112,3,6,28,9.99,1
11,0,3613,3,6,31.59,8.99,1
6,0,5257,1,4,16.99,16.99,0
6,0,5257,1,4,16.99,16.99,0
17,0,534,3,6,19.45,14.95,1
16,0,27132,2,0,295,0.99,1
4,2,164,3,1,36.76999999,12.17468227,0
4,2,164,3,1,36.76999999,12.17468227,0
4,2,164,3,2,36.76999999,12.17468227,0
4,2,164,3,1,36.76999999,12.17468227,0
12,2,2168,3,1,41.19999999,11.06865671,1
16,0,27132,2,0,305,0.99,1
13,0,3277,1,6,33.56,9,1
7,0,24,1,6,306.23,0.99,1
17,0,2262,3,6,61.59,4.95,1
6,0,110,0,4,31.01,9.99,1
6,2,442,4,2,381.5299999,1.229750201,1
8,0,148,3,0,52.23,5.99,1
13,0,2993,3,4,21.49,14.99,1
12,0,2046,3,4,17.95,17.95,0
12,0,2046,3,4,17.95,17.95,0
12,0,2046,3,4,17.95,17.95,0
12,0,2046,3,4,17.95,17.95,0
13,0,1647,2,0,32.51,9.95,1
1,0,2433,1,4,18,18,0
1,0,10067,1,5,18,18,0
17,0,22501,2,0,20.5,16,1
17,0,22501,2,0,20.51,16,1
6,0,985,3,6,33.25,9.99,1
1,0,10067,1,5,18.5,18,1
16,0,1266,2,6,18.25,18.25,0
6,0,985,3,6,33.5,9.99,1
17,0,634,0,4,18.49,18.49,0
17,0,25433,3,6,18.5,18.5,0
17,0,25433,3,6,18.5,18.5,0
11,0,678,4,6,41,8.5,1
16,1,22,3,3,62.46000002,17.82786858,1
4,2,164,2,0,43.66,12.17560563,1
4,2,164,3,1,43.77000001,12.17541445,1
4,2,164,3,1,44.15,12.17506964,1
11,2,5701,4,4,48.59000001,11.06833713,1
13,0,1647,2,0,36,9.95,1
17,0,1848,3,6,36,9.99,1
10,0,4398,0,4,18.99,18.99,0
4,0,837,1,6,18.99,18.99,0
1,0,10067,1,4,18.99,18.99,0
10,0,4398,2,0,18.99,18.99,0
10,0,4398,2,0,18.99,18.99,0
1,0,1364,3,0,18.99,18.99,0
4,2,37,1,5,49.80000002,11.06666667,1
1,0,10067,1,4,19.5,19,1
6,0,387,3,5,74.75,5,1
1,0,10067,1,5,19.5,19.5,0
8,2,316,4,2,59.03000002,9.838333336,0
4,2,164,2,0,49.06999998,12.17526315,0
4,2,164,3,2,49.06999998,12.17526315,0
4,2,164,3,2,49.06999998,12.17526315,1
12,0,11576,1,4,19.95,19.95,0
12,0,2046,2,4,19.95,19.95,0
12,0,2046,2,5,19.95,19.95,0
7,0,4028,2,0,19.95,19.95,0
17,0,534,3,6,19.95,19.95,0
12,0,2046,3,0,19.95,19.95,0
12,0,2046,3,0,19.95,19.95,0
12,0,2046,3,0,19.95,19.95,0
12,0,790,2,0,19.99,19.99,0
1,0,957,2,1,19.99,19.99,0
17,0,1051,2,6,19.99,19.99,0
0,0,1220,2,0,19.99,19.99,0
13,0,2993,3,4,19.99,19.99,0
0,0,4390,3,0,19.99,19.99,0
6,0,664,1,5,20,20,0
11,2,730,2,1,24.6,24.6,0
17,0,22501,2,0,20,20,0
17,0,22501,2,0,20,20,0
7,2,127,2,6,495.5799999,1.229757562,1
14,0,801,1,5,26.99,14.99,1
13,0,2993,3,4,27.17,14.99,1
8,2,306,3,2,501.32,1.229750282,1
13,0,133,2,0,45.44,8.99,1
17,0,22501,2,0,20.5,20,1
17,0,22501,2,0,20.5,20,1
17,0,22501,2,0,20.5,20,1
5,2,627,4,1,56.57000001,11.06804348,1
7,0,434,3,6,41.5,9.99,1
16,0,542,3,1,27.95,14.99,1
17,0,756,1,6,20.5,20.5,0
8,0,2358,2,0,42.77,9.99,1
17,0,3385,3,5,43,9.99,1
13,1,277,3,3,76.74000001,17.84651163,1
16,0,5271,3,5,20.95,20.95,0
1,0,10067,1,4,21,21,0
1,0,10067,1,4,21,21,0
1,0,10067,1,4,21,21,0
1,0,10067,1,4,21,21,0
1,0,10067,1,5,21,21,0
1,0,10067,1,5,21,21,0
17,0,22501,2,0,22.16,20,1
4,2,164,2,0,55.95000002,12.17373627,1
4,2,164,3,1,55.95000002,12.17373627,1
6,0,3385,3,5,38.5,11.99,1
16,0,3162,2,0,466,1,1
1,0,501,3,0,52,9,1
16,0,4283,2,0,23.5,19.99,1
17,0,534,3,6,23.86,19.95,1
17,0,22501,2,0,26.56,18,1
1,0,83,2,0,48,9.99,1
0,0,4397,3,5,21.99,21.99,0
1,0,816,1,5,22,22,0
4,2,164,2,0,60.62999999,12.1751927,1
1,0,2433,1,4,22.5,22,1
12,0,2046,2,5,25,19.95,1
4,2,164,3,1,62.72000002,12.17505883,1
1,0,8101,1,6,51,9.99,1
6,0,6586,1,5,25.49,19.99,1
17,0,1820,4,6,52.01,9.99,1
17,0,1809,3,6,26.07,19.99,1
6,0,5257,1,5,31,16.95,1
7,2,127,2,5,646.8500002,1.229752852,1
8,0,572,3,0,22.95,22.95,0
8,0,572,3,1,22.95,22.95,0
16,2,1405,3,3,72.55999997,11.06847457,0
16,2,1405,3,3,72.55999997,11.06847457,0
17,0,534,3,6,35.75,14.95,1
1,0,10067,1,4,23.5,23,1
17,2,58,4,2,33.45000001,24.59558824,1
13,2,205,3,4,33.82000001,24.59636364,1
11,0,1304,3,6,23.5,23.5,0
12,0,25433,3,0,23.5,23.5,0
17,0,534,3,6,28,19.99,1
4,2,164,3,1,73.35,12.17376362,1
4,2,164,2,0,73.66000002,12.17419032,0
1,2,32,3,0,730.4700002,1.229747475,1
11,0,1620,4,0,60,9.95,1
4,2,164,2,0,75.00999999,12.1737541,1
11,0,354,2,6,615,0.99,1
11,0,280,1,5,24.77,24.77,0
2,1,1029,3,3,219.52,8.905730081,1
12,0,790,2,0,31,19.99,1
1,0,351,1,4,24.95,24.95,0
1,0,10067,1,4,24.95,24.95,0
12,0,11576,2,1,24.95,24.95,0
17,0,3385,3,5,24.95,24.95,0
6,0,1779,0,4,24.99,24.99,0
11,0,4398,1,6,24.99,24.99,0
1,0,1163,3,1,24.99,24.99,0
6,0,2944,3,1,24.99,24.99,1
13,0,3004,3,6,24.99,24.99,0
8,0,9747,2,1,25,25,0
17,0,5939,4,0,25,25,0
4,2,164,2,0,81.16000002,12.174,1
16,0,62,2,0,66,9.99,1
6,0,359,3,0,66,9.99,1
17,0,534,3,6,33,19.99,1
1,2,45,2,0,863.2800002,1.22974359,1
17,0,88,2,0,71,9.99,1
1,2,536,4,1,97.14999997,11.06772152,0
2,0,8,2,6,47.78,15,1
8,0,148,3,0,120.5,5.99,1
10,0,1155,3,6,26.99,26.99,0
0,0,4390,3,4,27,27,0
5,0,5564,3,4,27,27,0
6,0,985,3,6,75,9.99,1
6,0,5257,1,5,27.95,27.95,0
16,0,17,3,6,79,9.99,1
4,2,164,3,1,98.26,12.17489362,0
6,0,704,3,0,32.03,24.99,1
17,0,534,3,6,41,19.95,1
1,0,112,2,0,28.99,28.99,0
1,0,816,2,0,29,29,0
4,0,1100,1,6,86,9.99,1
8,0,2358,2,0,86,9.99,1
6,0,3325,1,5,86.04,9.99,1
6,0,957,1,5,87.67,9.99,1
17,0,534,3,6,29.95,29.95,0
14,0,572,3,1,29.95,29.95,0
17,0,3385,3,5,29.95,29.95,0
17,0,3385,3,5,29.95,29.95,0
11,0,841,1,5,29.99,29.99,0
17,0,534,3,6,29.99,29.99,0
6,1,1147,3,3,53.52,53.52,0
10,0,1155,3,6,29.99,29.99,0
6,0,1256,3,0,29.99,29.99,0
5,0,5564,3,5,29.99,29.99,0
13,2,7,1,5,36.89000001,36.89000001,0
17,0,2218,1,6,30,30,0
14,0,572,2,0,30,30,0
1,0,33,3,4,91,10,1
4,2,164,3,1,118.06,12.1749375,1
6,0,6787,3,6,56,16.99,1
1,0,1364,2,6,30.95,30.95,0
1,0,361,0,4,31,31,0
11,0,933,0,4,51,19.99,1
13,1,277,3,3,182.04,17.84705882,1
16,0,5271,3,6,31.95,31.95,0
1,0,4457,3,0,32,32,0
17,0,534,3,6,34.66,29.95,1
1,0,29,2,0,43,24.99,1
17,0,22501,2,0,35.99,30,1
1,0,352,2,6,32.95,32.95,0
0,0,4390,3,0,32.95,32.95,0
8,0,2358,2,0,114.5,9.99,1
17,0,2304,3,0,37,31,1
1,0,2427,1,5,33.95,33.95,0
1,0,2427,1,6,33.95,33.95,0
1,0,2427,1,6,33.95,33.95,0
7,0,320,1,5,117.5,9.99,1
7,0,320,1,5,120.99,9.99,1
1,0,671,2,6,34.95,34.95,0
6,0,25433,2,6,34.95,34.95,0
17,0,1405,1,5,34.99,34.99,0
13,0,3004,3,6,34.99,34.99,0
13,0,3004,3,6,34.99,34.99,0
13,0,3004,3,6,34.99,34.99,0
13,0,3004,3,6,34.99,34.99,0
1,0,4457,3,1,35,35,0
7,0,320,1,5,124.5,9.99,1
17,0,180,3,5,51,24.95,1
16,0,62,2,0,127.63,9.99,1
13,0,3004,3,6,36.99,34.99,1
1,0,1364,3,1,35.99,35.99,0
5,0,5564,2,0,36,36,0
17,0,1222,2,0,43.78,30,1
1,0,2427,1,6,38.95,33.95,1
5,0,5564,2,0,37,37,0
13,0,3004,3,6,40,34.99,1
1,0,10067,1,4,37.95,37.95,0
17,0,29,3,5,150,9.99,1
4,0,2944,3,1,60,24.99,1
1,0,29,0,4,300,5,1
1,0,2427,1,6,38.99,38.99,0
1,0,2427,1,6,38.99,38.99,0
1,0,2427,1,6,38.99,38.99,0
6,0,5,2,6,77,19.99,1
13,0,3004,3,6,44.01,34.99,1
1,0,10067,1,5,39.5,39.5,0
1,0,715,2,1,39.5,39.5,0
1,0,671,2,6,39.95,39.95,0
1,0,671,2,6,39.95,39.95,0
9,0,1663,1,5,39.99,39.99,0
17,0,22501,2,0,40,40,1
7,0,320,1,5,162.5,9.99,1
6,0,696,3,6,163,9.99,1
17,0,507,3,6,163.72,9.99,1
16,0,1,3,4,65.87,25,1
17,0,534,3,6,47.52,34.95,1
8,0,2358,2,0,167.5,9.99,1
0,0,4390,3,0,41.49,41.49,0
1,0,1364,3,1,42,42,0
11,0,1162,2,0,177.5,9.99,1
14,0,475,3,1,71,25,1
13,0,3004,3,6,51,34.99,1
17,0,648,2,0,48,39,1
1,0,10067,1,4,43.5,43.5,0
1,0,10067,1,4,43.5,43.5,0
17,0,534,3,6,65.29,29.95,1
1,0,1,2,5,197.5,9.99,1
1,0,671,2,6,44.95,44.95,0
1,0,671,2,6,44.95,44.95,0
1,0,1135,1,6,202.5,9.99,1
13,0,3004,3,6,44.99,44.99,0
8,0,2358,2,0,222.5,9.99,1
1,0,671,2,6,47.5,47.5,0
1,0,671,2,6,47.5,47.5,0
1,0,8,3,5,91,25,1
1,0,2992,1,4,49.95,49.95,0
1,0,352,2,6,49.95,49.95,0
17,0,3385,3,5,49.95,49.95,0
17,0,3385,3,5,49.95,49.95,0
1,0,10067,1,4,49.99,49.99,0
17,0,534,3,6,49.99,49.99,0
13,0,3004,3,6,49.99,49.99,0
11,0,552,1,6,50,50,1
2,0,2191,3,1,50,50,1
13,0,3004,3,6,63,39.99,1
2,0,1560,3,1,256,9.99,1
16,0,1,3,4,52,50,1
5,0,5564,2,5,52,52,0
1,0,671,2,6,61,44.95,1
2,0,2191,3,0,56,50,1
0,0,2944,3,1,56.02,49.99,1
16,0,1,3,4,81,35,1
6,0,985,3,6,285,9.99,1
16,0,27132,2,0,60,49,1
1,0,671,2,6,66.77,44.95,1
17,0,1321,1,5,152.5,19.99,1
1,0,1948,3,4,157.54,19.95,1
3,0,812,3,6,63,49.99,1
1,0,10067,1,5,57,57,0
5,0,5564,3,5,59,59,0
1,0,2992,1,4,59.95,59.95,0
1,0,133,3,5,104.49,35,1
13,0,3004,3,6,63,59.99,1
6,0,6945,3,0,392.51,9.99,1
13,0,3004,3,6,66,59.99,1
1,0,1364,2,6,65.95,65.95,0
1,0,3246,1,5,67.95,67.95,0
4,2,668,4,1,166.02,43.04222223,1
1,0,2992,2,6,74,65,1
8,0,8,2,1,69.99,69.99,1
6,0,52,3,0,491,9.99,1
5,0,5564,2,0,73,73,0
14,0,320,1,6,560,9.99,1
3,2,6,3,0,276.6899999,30.74333333,0
1,0,1364,3,0,76.5,76.5,0
1,0,2992,1,4,79,79,1
17,0,3385,3,5,79.95,79.95,0
8,0,2358,2,0,79.99,79.99,0
15,0,993,3,5,79.99,79.99,0
15,0,993,3,5,80.99,79.99,1
15,0,993,3,5,80.99,79.99,1
1,0,2992,2,6,82.95,82.95,0
1,0,1364,2,6,83.95,83.95,0
1,0,2992,2,6,86,82.95,1
1,0,1364,2,6,85,85,0
1,0,146,3,1,85,85,0
17,0,534,3,6,103.5,69.99,1
1,0,2992,2,6,93,82.95,1
1,0,1364,3,1,89,89,0
6,0,590,4,4,797,9.95,1
1,0,146,1,4,89.95,89.95,0
1,0,2992,1,4,89.95,89.95,0
1,0,2992,1,4,89.95,89.95,0
1,0,2992,1,4,89.95,89.95,0
1,0,2992,1,4,89.95,89.95,0
1,0,2992,1,4,89.95,89.95,0
1,0,146,2,0,89.95,89.95,0
1,0,1364,2,6,89.95,89.95,0
1,0,1364,3,1,90,90,0
1,0,10,2,1,170.5,50,1
1,0,2992,1,4,99.09,89.95,1
1,0,2992,1,4,95,95,0
1,0,146,2,0,95,95,0
8,0,156,3,4,187.5,50,1
14,0,14,2,5,971,9.99,1
8,2,7,1,5,222.58,67.63480664,1
1,0,2992,1,4,99.95,99.95,0
1,0,2992,1,4,99.95,99.95,0
15,0,993,3,5,99.99,99.99,0
15,0,993,3,5,99.99,99.99,0
15,0,993,3,5,99.99,99.99,0
15,0,993,3,5,99.99,99.99,0
15,0,993,3,5,99.99,99.99,0
1,0,1131,4,6,100,100,0
17,0,301,3,5,117.5,93.63,1
1,0,1364,2,6,108,108,0
17,0,534,3,6,154.23,79.99,1
0,1,378,3,3,237.37,169.55,1
1,0,146,2,6,115,115,0
1,0,1364,3,1,117,117,0
4,2,668,3,4,313.59,67.63705883,0
1,0,2992,1,4,121.5,119,1
17,0,251,0,4,145,99.99,1
1,0,2992,1,4,122.5,119,1
14,0,33,3,4,167.5,90,1
1,0,1364,3,1,128,128,0
1,0,1364,3,1,128,128,0
3,0,48,1,4,177.5,100,1
1,0,1364,3,0,135,132,1
1,0,1364,3,1,134,134,0
5,0,5564,2,5,135,135,0
6,0,325,4,6,389,50,1
8,2,13,4,2,250.87,122.9754902,1
8,2,13,3,6,278.29,122.9739284,1
15,0,993,3,5,159.99,159.99,0
1,0,2992,1,4,169,169,0
5,0,5564,1,5,175,175,0
7,0,67,3,6,227.5,150,1
16,0,71,3,5,730,50,1
5,0,5564,2,6,192,192,0
6,0,993,3,0,199.99,199.99,0
8,0,2358,2,0,202.5,199.99,1
2,0,155,3,0,421,99.99,1
1,0,2992,2,6,229.5,199,1
6,0,862,2,5,219,219,0
1,0,374,3,0,545,100,1
1,0,0,4,6,590,99,1
1,2,4,4,6,780.8899997,122.9748031,1
16,0,1,3,4,417.99,200,1
1,0,97,1,4,290,290,0
1,0,142,3,5,521.55,200,1
1,0,2992,2,6,359.95,359.95,0
1,0,21,2,5,610,300,1
1,0,1400,2,0,549,549,0
1,0,57,3,4,820,650,1
1,0,145,3,5,999,999,0
